category,package,group,status,body_texture_id,body_png,body_width,body_height,overlay_family_count,overlay_texture_count,preview,composition,notes
outgame_navigator,0x97EFA1D5,g03,mapped,0x97EFA1D5/g03/00000,packages\0x97EFA1D5\png\g03_00000_872x960_bc7.png,872,960,2,15,previews\outgame_navigator\0x97EFA1D5_g03.png,projects\outgame_navigator\0x97EFA1D5\g03\composition.json,
outgame_navigator,0x97EFA1D5,g04,mapped,0x97EFA1D5/g04/00000,packages\0x97EFA1D5\png\g04_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x97EFA1D5_g04.png,projects\outgame_navigator\0x97EFA1D5\g04\composition.json,
outgame_navigator,0x97EFA1D5,g05,mapped,0x97EFA1D5/g05/00000,packages\0x97EFA1D5\png\g05_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x97EFA1D5_g05.png,projects\outgame_navigator\0x97EFA1D5\g05\composition.json,
outgame_navigator,0x98187467,g00,mapped,0x98187467/g00/00000,packages\0x98187467\png\g00_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x98187467_g00.png,projects\outgame_navigator\0x98187467\g00\composition.json,
outgame_navigator,0x98187467,g01,mapped,0x98187467/g01/00000,packages\0x98187467\png\g01_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x98187467_g01.png,projects\outgame_navigator\0x98187467\g01\composition.json,
outgame_navigator,0x98187467,g02,mapped,0x98187467/g02/00000,packages\0x98187467\png\g02_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x98187467_g02.png,projects\outgame_navigator\0x98187467\g02\composition.json,
outgame_navigator,0x98187467,g03,mapped,0x98187467/g03/00000,packages\0x98187467\png\g03_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x98187467_g03.png,projects\outgame_navigator\0x98187467\g03\composition.json,
outgame_navigator,0x98187467,g04,mapped,0x98187467/g04/00000,packages\0x98187467\png\g04_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x98187467_g04.png,projects\outgame_navigator\0x98187467\g04\composition.json,
outgame_navigator,0x9869B606,g00,mapped,0x9869B606/g00/00000,packages\0x9869B606\png\g00_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x9869B606_g00.png,projects\outgame_navigator\0x9869B606\g00\composition.json,
outgame_navigator,0x9869B606,g01,mapped,0x9869B606/g01/00000,packages\0x9869B606\png\g01_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x9869B606_g01.png,projects\outgame_navigator\0x9869B606\g01\composition.json,
outgame_navigator,0x9869B606,g02,mapped,0x9869B606/g02/00000,packages\0x9869B606\png\g02_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x9869B606_g02.png,projects\outgame_navigator\0x9869B606\g02\composition.json,
outgame_navigator,0x9869B606,g03,mapped,0x9869B606/g03/00000,packages\0x9869B606\png\g03_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x9869B606_g03.png,projects\outgame_navigator\0x9869B606\g03\composition.json,
outgame_navigator,0x9869B606,g04,mapped,0x9869B606/g04/00000,packages\0x9869B606\png\g04_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x9869B606_g04.png,projects\outgame_navigator\0x9869B606\g04\composition.json,
outgame_navigator,0x9869B606,g05,mapped,0x9869B606/g05/00000,packages\0x9869B606\png\g05_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9869B606_g05.png,projects\outgame_navigator\0x9869B606\g05\composition.json,
outgame_navigator,0x9869B606,g06,mapped,0x9869B606/g06/00000,packages\0x9869B606\png\g06_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9869B606_g06.png,projects\outgame_navigator\0x9869B606\g06\composition.json,
outgame_navigator,0x9869B606,g07,mapped,0x9869B606/g07/00000,packages\0x9869B606\png\g07_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9869B606_g07.png,projects\outgame_navigator\0x9869B606\g07\composition.json,
outgame_navigator,0x9869B606,g08,mapped,0x9869B606/g08/00000,packages\0x9869B606\png\g08_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9869B606_g08.png,projects\outgame_navigator\0x9869B606\g08\composition.json,
outgame_navigator,0x9869B606,g09,mapped,0x9869B606/g09/00000,packages\0x9869B606\png\g09_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9869B606_g09.png,projects\outgame_navigator\0x9869B606\g09\composition.json,
outgame_navigator,0x9869B606,g10,mapped,0x9869B606/g10/00000,packages\0x9869B606\png\g10_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9869B606_g10.png,projects\outgame_navigator\0x9869B606\g10\composition.json,
combat_portrait,0x9A01CDF0,g00,mapped,0x9A01CDF0/g00/00001,packages\0x9A01CDF0\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9A01CDF0_g00.png,projects\combat_portrait\0x9A01CDF0\g00\composition.json,
combat_portrait,0x9A04C4FC,g00,mapped,0x9A04C4FC/g00/00001,packages\0x9A04C4FC\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9A04C4FC_g00.png,projects\combat_portrait\0x9A04C4FC\g00\composition.json,
combat_portrait,0x9A19FCAC,g00,mapped,0x9A19FCAC/g00/00001,packages\0x9A19FCAC\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9A19FCAC_g00.png,projects\combat_portrait\0x9A19FCAC\g00\composition.json,
ingame_navigator,0x9A21CBD1,g00,mapped,0x9A21CBD1/g00/00000,packages\0x9A21CBD1\png\g00_00000_260x180_bc7.png,260,180,2,15,previews\ingame_navigator\0x9A21CBD1_g00.png,projects\ingame_navigator\0x9A21CBD1\g00\composition.json,
combat_portrait,0x9A28763C,g00,mapped,0x9A28763C/g00/00001,packages\0x9A28763C\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9A28763C_g00.png,projects\combat_portrait\0x9A28763C\g00\composition.json,
outgame_navigator,0x9B20754A,g00,mapped,0x9B20754A/g00/00000,packages\0x9B20754A\png\g00_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x9B20754A_g00.png,projects\outgame_navigator\0x9B20754A\g00\composition.json,
outgame_navigator,0x9B20754A,g01,mapped,0x9B20754A/g01/00000,packages\0x9B20754A\png\g01_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x9B20754A_g01.png,projects\outgame_navigator\0x9B20754A\g01\composition.json,
outgame_navigator,0x9B20754A,g02,mapped,0x9B20754A/g02/00000,packages\0x9B20754A\png\g02_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x9B20754A_g02.png,projects\outgame_navigator\0x9B20754A\g02\composition.json,
outgame_navigator,0x9B20754A,g03,mapped,0x9B20754A/g03/00000,packages\0x9B20754A\png\g03_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x9B20754A_g03.png,projects\outgame_navigator\0x9B20754A\g03\composition.json,
outgame_navigator,0x9B20754A,g04,mapped,0x9B20754A/g04/00000,packages\0x9B20754A\png\g04_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x9B20754A_g04.png,projects\outgame_navigator\0x9B20754A\g04\composition.json,
outgame_navigator,0x9B20754A,g05,mapped,0x9B20754A/g05/00000,packages\0x9B20754A\png\g05_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x9B20754A_g05.png,projects\outgame_navigator\0x9B20754A\g05\composition.json,
outgame_navigator,0x9B20754A,g06,mapped,0x9B20754A/g06/00000,packages\0x9B20754A\png\g06_00000_872x960_bc7.png,872,960,2,35,previews\outgame_navigator\0x9B20754A_g06.png,projects\outgame_navigator\0x9B20754A\g06\composition.json,
outgame_navigator,0x9B20754A,g07,mapped,0x9B20754A/g07/00000,packages\0x9B20754A\png\g07_00000_872x960_bc7.png,872,960,2,35,previews\outgame_navigator\0x9B20754A_g07.png,projects\outgame_navigator\0x9B20754A\g07\composition.json,
outgame_navigator,0x9B20754A,g08,mapped,0x9B20754A/g08/00000,packages\0x9B20754A\png\g08_00000_872x960_bc7.png,872,960,2,13,previews\outgame_navigator\0x9B20754A_g08.png,projects\outgame_navigator\0x9B20754A\g08\composition.json,
outgame_navigator,0x9B20754A,g09,mapped,0x9B20754A/g09/00000,packages\0x9B20754A\png\g09_00000_872x960_bc7.png,872,960,2,4,previews\outgame_navigator\0x9B20754A_g09.png,projects\outgame_navigator\0x9B20754A\g09\composition.json,
outgame_navigator,0x9B20754A,g10,mapped,0x9B20754A/g10/00000,packages\0x9B20754A\png\g10_00000_872x960_bc7.png,872,960,2,10,previews\outgame_navigator\0x9B20754A_g10.png,projects\outgame_navigator\0x9B20754A\g10\composition.json,
combat_portrait,0x9B386693,g00,mapped,0x9B386693/g00/00001,packages\0x9B386693\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9B386693_g00.png,projects\combat_portrait\0x9B386693\g00\composition.json,
outgame_navigator,0x9C4DB153,g00,mapped,0x9C4DB153/g00/00000,packages\0x9C4DB153\png\g00_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x9C4DB153_g00.png,projects\outgame_navigator\0x9C4DB153\g00\composition.json,
outgame_navigator,0x9C4DB153,g01,mapped,0x9C4DB153/g01/00000,packages\0x9C4DB153\png\g01_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x9C4DB153_g01.png,projects\outgame_navigator\0x9C4DB153\g01\composition.json,
outgame_navigator,0x9C4DB153,g02,mapped,0x9C4DB153/g02/00000,packages\0x9C4DB153\png\g02_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x9C4DB153_g02.png,projects\outgame_navigator\0x9C4DB153\g02\composition.json,
outgame_navigator,0x9C4DB153,g03,mapped,0x9C4DB153/g03/00000,packages\0x9C4DB153\png\g03_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x9C4DB153_g03.png,projects\outgame_navigator\0x9C4DB153\g03\composition.json,
outgame_navigator,0x9C4DB153,g04,mapped,0x9C4DB153/g04/00000,packages\0x9C4DB153\png\g04_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x9C4DB153_g04.png,projects\outgame_navigator\0x9C4DB153\g04\composition.json,
outgame_navigator,0x9C4DB153,g05,mapped,0x9C4DB153/g05/00000,packages\0x9C4DB153\png\g05_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x9C4DB153_g05.png,projects\outgame_navigator\0x9C4DB153\g05\composition.json,
outgame_navigator,0x9C4DB153,g06,mapped,0x9C4DB153/g06/00000,packages\0x9C4DB153\png\g06_00000_872x960_bc7.png,872,960,2,35,previews\outgame_navigator\0x9C4DB153_g06.png,projects\outgame_navigator\0x9C4DB153\g06\composition.json,
outgame_navigator,0x9C4DB153,g07,mapped,0x9C4DB153/g07/00000,packages\0x9C4DB153\png\g07_00000_872x960_bc7.png,872,960,2,35,previews\outgame_navigator\0x9C4DB153_g07.png,projects\outgame_navigator\0x9C4DB153\g07\composition.json,
outgame_navigator,0x9C4DB153,g08,mapped,0x9C4DB153/g08/00000,packages\0x9C4DB153\png\g08_00000_872x960_bc7.png,872,960,2,13,previews\outgame_navigator\0x9C4DB153_g08.png,projects\outgame_navigator\0x9C4DB153\g08\composition.json,
outgame_navigator,0x9C4DB153,g09,mapped,0x9C4DB153/g09/00000,packages\0x9C4DB153\png\g09_00000_872x960_bc7.png,872,960,2,4,previews\outgame_navigator\0x9C4DB153_g09.png,projects\outgame_navigator\0x9C4DB153\g09\composition.json,
outgame_navigator,0x9C4DB153,g10,mapped,0x9C4DB153/g10/00000,packages\0x9C4DB153\png\g10_00000_872x960_bc7.png,872,960,2,10,previews\outgame_navigator\0x9C4DB153_g10.png,projects\outgame_navigator\0x9C4DB153\g10\composition.json,
combat_portrait,0x9C6C263F,g00,mapped,0x9C6C263F/g00/00001,packages\0x9C6C263F\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9C6C263F_g00.png,projects\combat_portrait\0x9C6C263F\g00\composition.json,
combat_portrait,0x9C74E377,g00,mapped,0x9C74E377/g00/00001,packages\0x9C74E377\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9C74E377_g00.png,projects\combat_portrait\0x9C74E377\g00\composition.json,
outgame_navigator,0x9C9AD997,g00,mapped,0x9C9AD997/g00/00000,packages\0x9C9AD997\png\g00_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x9C9AD997_g00.png,projects\outgame_navigator\0x9C9AD997\g00\composition.json,
outgame_navigator,0x9C9AD997,g01,mapped,0x9C9AD997/g01/00000,packages\0x9C9AD997\png\g01_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x9C9AD997_g01.png,projects\outgame_navigator\0x9C9AD997\g01\composition.json,
outgame_navigator,0x9C9AD997,g02,mapped,0x9C9AD997/g02/00000,packages\0x9C9AD997\png\g02_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x9C9AD997_g02.png,projects\outgame_navigator\0x9C9AD997\g02\composition.json,
outgame_navigator,0x9C9AD997,g03,mapped,0x9C9AD997/g03/00000,packages\0x9C9AD997\png\g03_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x9C9AD997_g03.png,projects\outgame_navigator\0x9C9AD997\g03\composition.json,
outgame_navigator,0x9C9AD997,g04,mapped,0x9C9AD997/g04/00000,packages\0x9C9AD997\png\g04_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x9C9AD997_g04.png,projects\outgame_navigator\0x9C9AD997\g04\composition.json,
outgame_navigator,0x9C9AD997,g05,mapped,0x9C9AD997/g05/00000,packages\0x9C9AD997\png\g05_00000_872x960_bc7.png,872,960,2,21,previews\outgame_navigator\0x9C9AD997_g05.png,projects\outgame_navigator\0x9C9AD997\g05\composition.json,
outgame_navigator,0x9C9AD997,g06,mapped,0x9C9AD997/g06/00000,packages\0x9C9AD997\png\g06_00000_872x960_bc7.png,872,960,2,21,previews\outgame_navigator\0x9C9AD997_g06.png,projects\outgame_navigator\0x9C9AD997\g06\composition.json,
outgame_navigator,0x9C9AD997,g07,mapped,0x9C9AD997/g07/00000,packages\0x9C9AD997\png\g07_00000_872x960_bc7.png,872,960,2,7,previews\outgame_navigator\0x9C9AD997_g07.png,projects\outgame_navigator\0x9C9AD997\g07\composition.json,
outgame_navigator,0x9C9AD997,g08,mapped,0x9C9AD997/g08/00000,packages\0x9C9AD997\png\g08_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0x9C9AD997_g08.png,projects\outgame_navigator\0x9C9AD997\g08\composition.json,
outgame_navigator,0x9C9AD997,g09,mapped,0x9C9AD997/g09/00000,packages\0x9C9AD997\png\g09_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0x9C9AD997_g09.png,projects\outgame_navigator\0x9C9AD997\g09\composition.json,
ingame_navigator,0x9D48829C,g00,mapped,0x9D48829C/g00/00000,packages\0x9D48829C\png\g00_00000_260x180_bc7.png,260,180,2,15,previews\ingame_navigator\0x9D48829C_g00.png,projects\ingame_navigator\0x9D48829C\g00\composition.json,
ingame_navigator,0x9D65D66A,g00,mapped,0x9D65D66A/g00/00000,packages\0x9D65D66A\png\g00_00000_260x180_bc7.png,260,180,2,16,previews\ingame_navigator\0x9D65D66A_g00.png,projects\ingame_navigator\0x9D65D66A\g00\composition.json,
ingame_navigator,0x9E63716A,g00,mapped,0x9E63716A/g00/00000,packages\0x9E63716A\png\g00_00000_260x180_bc7.png,260,180,2,15,previews\ingame_navigator\0x9E63716A_g00.png,projects\ingame_navigator\0x9E63716A\g00\composition.json,
combat_portrait,0x9ED6BD3B,g00,mapped,0x9ED6BD3B/g00/00001,packages\0x9ED6BD3B\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9ED6BD3B_g00.png,projects\combat_portrait\0x9ED6BD3B\g00\composition.json,
combat_portrait,0x9EE2CAB3,g00,mapped,0x9EE2CAB3/g00/00001,packages\0x9EE2CAB3\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9EE2CAB3_g00.png,projects\combat_portrait\0x9EE2CAB3\g00\composition.json,
outgame_navigator,0x9F04721F,g00,mapped,0x9F04721F/g00/00000,packages\0x9F04721F\png\g00_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x9F04721F_g00.png,projects\outgame_navigator\0x9F04721F\g00\composition.json,
outgame_navigator,0x9F04721F,g01,mapped,0x9F04721F/g01/00000,packages\0x9F04721F\png\g01_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x9F04721F_g01.png,projects\outgame_navigator\0x9F04721F\g01\composition.json,
outgame_navigator,0x9F04721F,g02,mapped,0x9F04721F/g02/00000,packages\0x9F04721F\png\g02_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x9F04721F_g02.png,projects\outgame_navigator\0x9F04721F\g02\composition.json,
outgame_navigator,0x9F04721F,g03,mapped,0x9F04721F/g03/00000,packages\0x9F04721F\png\g03_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x9F04721F_g03.png,projects\outgame_navigator\0x9F04721F\g03\composition.json,
outgame_navigator,0x9F04721F,g04,mapped,0x9F04721F/g04/00000,packages\0x9F04721F\png\g04_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x9F04721F_g04.png,projects\outgame_navigator\0x9F04721F\g04\composition.json,
outgame_navigator,0x9F04721F,g05,mapped,0x9F04721F/g05/00000,packages\0x9F04721F\png\g05_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9F04721F_g05.png,projects\outgame_navigator\0x9F04721F\g05\composition.json,
outgame_navigator,0x9F04721F,g06,mapped,0x9F04721F/g06/00000,packages\0x9F04721F\png\g06_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9F04721F_g06.png,projects\outgame_navigator\0x9F04721F\g06\composition.json,
outgame_navigator,0x9F04721F,g07,mapped,0x9F04721F/g07/00000,packages\0x9F04721F\png\g07_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9F04721F_g07.png,projects\outgame_navigator\0x9F04721F\g07\composition.json,
outgame_navigator,0x9F04721F,g08,mapped,0x9F04721F/g08/00000,packages\0x9F04721F\png\g08_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9F04721F_g08.png,projects\outgame_navigator\0x9F04721F\g08\composition.json,
outgame_navigator,0x9F04721F,g09,mapped,0x9F04721F/g09/00000,packages\0x9F04721F\png\g09_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9F04721F_g09.png,projects\outgame_navigator\0x9F04721F\g09\composition.json,
outgame_navigator,0x9F04721F,g10,mapped,0x9F04721F/g10/00000,packages\0x9F04721F\png\g10_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x9F04721F_g10.png,projects\outgame_navigator\0x9F04721F\g10\composition.json,
ingame_navigator,0x9F1BA0DB,g00,mapped,0x9F1BA0DB/g00/00000,packages\0x9F1BA0DB\png\g00_00000_260x180_bc7.png,260,180,2,24,previews\ingame_navigator\0x9F1BA0DB_g00.png,projects\ingame_navigator\0x9F1BA0DB\g00\composition.json,
combat_portrait,0x9FC65980,g00,mapped,0x9FC65980/g00/00001,packages\0x9FC65980\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9FC65980_g00.png,projects\combat_portrait\0x9FC65980\g00\composition.json,
combat_portrait,0x9FC8BFA2,g00,mapped,0x9FC8BFA2/g00/00001,packages\0x9FC8BFA2\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9FC8BFA2_g00.png,projects\combat_portrait\0x9FC8BFA2\g00\composition.json,
combat_portrait,0x9FE1F07A,g00,mapped,0x9FE1F07A/g00/00001,packages\0x9FE1F07A\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9FE1F07A_g00.png,projects\combat_portrait\0x9FE1F07A\g00\composition.json,
combat_portrait,0x9FF7D310,g00,mapped,0x9FF7D310/g00/00001,packages\0x9FF7D310\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x9FF7D310_g00.png,projects\combat_portrait\0x9FF7D310\g00\composition.json,
ingame_navigator,0xA01356A5,g00,mapped,0xA01356A5/g00/00000,packages\0xA01356A5\png\g00_00000_260x180_bc7.png,260,180,2,12,previews\ingame_navigator\0xA01356A5_g00.png,projects\ingame_navigator\0xA01356A5\g00\composition.json,
combat_portrait,0xA03EBFD6,g00,mapped,0xA03EBFD6/g00/00001,packages\0xA03EBFD6\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xA03EBFD6_g00.png,projects\combat_portrait\0xA03EBFD6\g00\composition.json,
ingame_navigator,0xA08EA1A4,g00,mapped,0xA08EA1A4/g00/00000,packages\0xA08EA1A4\png\g00_00000_260x180_bc7.png,260,180,2,8,previews\ingame_navigator\0xA08EA1A4_g00.png,projects\ingame_navigator\0xA08EA1A4\g00\composition.json,
outgame_navigator,0xA0F26E95,g00,mapped,0xA0F26E95/g00/00000,packages\0xA0F26E95\png\g00_00000_872x960_bc7.png,872,960,2,22,previews\outgame_navigator\0xA0F26E95_g00.png,projects\outgame_navigator\0xA0F26E95\g00\composition.json,
outgame_navigator,0xA0F26E95,g01,mapped,0xA0F26E95/g01/00000,packages\0xA0F26E95\png\g01_00000_872x960_bc7.png,872,960,2,22,previews\outgame_navigator\0xA0F26E95_g01.png,projects\outgame_navigator\0xA0F26E95\g01\composition.json,
outgame_navigator,0xA0F26E95,g02,mapped,0xA0F26E95/g02/00000,packages\0xA0F26E95\png\g02_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xA0F26E95_g02.png,projects\outgame_navigator\0xA0F26E95\g02\composition.json,
outgame_navigator,0xA0F26E95,g03,mapped,0xA0F26E95/g03/00000,packages\0xA0F26E95\png\g03_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xA0F26E95_g03.png,projects\outgame_navigator\0xA0F26E95\g03\composition.json,
outgame_navigator,0xA0F26E95,g04,mapped,0xA0F26E95/g04/00000,packages\0xA0F26E95\png\g04_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xA0F26E95_g04.png,projects\outgame_navigator\0xA0F26E95\g04\composition.json,
outgame_navigator,0xA0F26E95,g05,mapped,0xA0F26E95/g05/00000,packages\0xA0F26E95\png\g05_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xA0F26E95_g05.png,projects\outgame_navigator\0xA0F26E95\g05\composition.json,
outgame_navigator,0xA0F26E95,g06,mapped,0xA0F26E95/g06/00000,packages\0xA0F26E95\png\g06_00000_872x960_bc7.png,872,960,2,4,previews\outgame_navigator\0xA0F26E95_g06.png,projects\outgame_navigator\0xA0F26E95\g06\composition.json,
outgame_navigator,0xA0F26E95,g07,mapped,0xA0F26E95/g07/00000,packages\0xA0F26E95\png\g07_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0xA0F26E95_g07.png,projects\outgame_navigator\0xA0F26E95\g07\composition.json,
combat_portrait,0xA297FAA0,g00,mapped,0xA297FAA0/g00/00001,packages\0xA297FAA0\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xA297FAA0_g00.png,projects\combat_portrait\0xA297FAA0\g00\composition.json,
combat_portrait,0xA2991C82,g00,mapped,0xA2991C82/g00/00001,packages\0xA2991C82\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xA2991C82_g00.png,projects\combat_portrait\0xA2991C82\g00\composition.json,
combat_portrait,0xA2A38D28,g00,mapped,0xA2A38D28/g00/00001,packages\0xA2A38D28\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xA2A38D28_g00.png,projects\combat_portrait\0xA2A38D28\g00\composition.json,
outgame_navigator,0xA2A4ACF8,g00,mapped,0xA2A4ACF8/g00/00000,packages\0xA2A4ACF8\png\g00_00000_872x960_bc7.png,872,960,2,30,previews\outgame_navigator\0xA2A4ACF8_g00.png,projects\outgame_navigator\0xA2A4ACF8\g00\composition.json,
outgame_navigator,0xA2A4ACF8,g01,mapped,0xA2A4ACF8/g01/00000,packages\0xA2A4ACF8\png\g01_00000_872x960_bc7.png,872,960,2,30,previews\outgame_navigator\0xA2A4ACF8_g01.png,projects\outgame_navigator\0xA2A4ACF8\g01\composition.json,
outgame_navigator,0xA2A4ACF8,g02,mapped,0xA2A4ACF8/g02/00000,packages\0xA2A4ACF8\png\g02_00000_872x960_bc7.png,872,960,2,30,previews\outgame_navigator\0xA2A4ACF8_g02.png,projects\outgame_navigator\0xA2A4ACF8\g02\composition.json,
outgame_navigator,0xA2A4ACF8,g03,mapped,0xA2A4ACF8/g03/00000,packages\0xA2A4ACF8\png\g03_00000_872x960_bc7.png,872,960,2,30,previews\outgame_navigator\0xA2A4ACF8_g03.png,projects\outgame_navigator\0xA2A4ACF8\g03\composition.json,
outgame_navigator,0xA2A4ACF8,g04,mapped,0xA2A4ACF8/g04/00000,packages\0xA2A4ACF8\png\g04_00000_872x960_bc7.png,872,960,0,0,previews\outgame_navigator\0xA2A4ACF8_g04.png,projects\outgame_navigator\0xA2A4ACF8\g04\composition.json,
outgame_navigator,0xA2A4ACF8,g05,mapped,0xA2A4ACF8/g05/00000,packages\0xA2A4ACF8\png\g05_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0xA2A4ACF8_g05.png,projects\outgame_navigator\0xA2A4ACF8\g05\composition.json,
outgame_navigator,0xA2A4ACF8,g06,mapped,0xA2A4ACF8/g06/00000,packages\0xA2A4ACF8\png\g06_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0xA2A4ACF8_g06.png,projects\outgame_navigator\0xA2A4ACF8\g06\composition.json,
outgame_navigator,0xA2A4ACF8,g07,mapped,0xA2A4ACF8/g07/00000,packages\0xA2A4ACF8\png\g07_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0xA2A4ACF8_g07.png,projects\outgame_navigator\0xA2A4ACF8\g07\composition.json,
combat_portrait,0xA2B0535A,g00,mapped,0xA2B0535A/g00/00001,packages\0xA2B0535A\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xA2B0535A_g00.png,projects\combat_portrait\0xA2B0535A\g00\composition.json,
combat_portrait,0xA2BEB578,g00,mapped,0xA2BEB578/g00/00001,packages\0xA2BEB578\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xA2BEB578_g00.png,projects\combat_portrait\0xA2BEB578\g00\composition.json,
combat_portrait,0xA39A264B,g00,mapped,0xA39A264B/g00/00001,packages\0xA39A264B\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xA39A264B_g00.png,projects\combat_portrait\0xA39A264B\g00\composition.json,
combat_portrait,0xA3B6948B,g00,mapped,0xA3B6948B/g00/00001,packages\0xA3B6948B\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xA3B6948B_g00.png,projects\combat_portrait\0xA3B6948B\g00\composition.json,
ingame_navigator,0xA4CB16F0,g00,mapped,0xA4CB16F0/g00/00000,packages\0xA4CB16F0\png\g00_00000_260x180_bc7.png,260,180,2,24,previews\ingame_navigator\0xA4CB16F0_g00.png,projects\ingame_navigator\0xA4CB16F0\g00\composition.json,
combat_portrait,0xA4CB6FEB,g00,mapped,0xA4CB6FEB/g00/00001,packages\0xA4CB6FEB\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0xA4CB6FEB_g00.png,projects\combat_portrait\0xA4CB6FEB\g00\composition.json,
