category,package,group,status,body_texture_id,body_png,body_width,body_height,overlay_family_count,overlay_texture_count,preview,composition,notes
outgame_navigator,0x7667D72A,d1,mapped,0x7667D72A/d1/00000,packages\outgame_navigator\0x7667D72A\png\d1_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x7667D72A_d1.png,projects\outgame_navigator\0x7667D72A\d1\composition.json,
outgame_navigator,0x7667D72A,d2,mapped,0x7667D72A/d2/00000,packages\outgame_navigator\0x7667D72A\png\d2_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x7667D72A_d2.png,projects\outgame_navigator\0x7667D72A\d2\composition.json,
outgame_navigator,0x7667D72A,d3,mapped,0x7667D72A/d3/00000,packages\outgame_navigator\0x7667D72A\png\d3_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x7667D72A_d3.png,projects\outgame_navigator\0x7667D72A\d3\composition.json,
ingame_navigator,0x767C626C,a1,mapped,0x767C626C/a1/00000,packages\ingame_navigator\0x767C626C\png\a1_00000_260x180_bc7.png,260,180,2,7,previews\ingame_navigator\0x767C626C_a1.png,projects\ingame_navigator\0x767C626C\a1\composition.json,
outgame_navigator,0x77253373,a1,mapped,0x77253373/a1/00000,packages\outgame_navigator\0x77253373\png\a1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x77253373_a1.png,projects\outgame_navigator\0x77253373\a1\composition.json,
outgame_navigator,0x77253373,a2,mapped,0x77253373/a2/00000,packages\outgame_navigator\0x77253373\png\a2_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x77253373_a2.png,projects\outgame_navigator\0x77253373\a2\composition.json,
outgame_navigator,0x77253373,b1,mapped,0x77253373/b1/00000,packages\outgame_navigator\0x77253373\png\b1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x77253373_b1.png,projects\outgame_navigator\0x77253373\b1\composition.json,
outgame_navigator,0x77253373,b2,mapped,0x77253373/b2/00000,packages\outgame_navigator\0x77253373\png\b2_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x77253373_b2.png,projects\outgame_navigator\0x77253373\b2\composition.json,
outgame_navigator,0x77253373,c1,mapped,0x77253373/c1/00000,packages\outgame_navigator\0x77253373\png\c1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x77253373_c1.png,projects\outgame_navigator\0x77253373\c1\composition.json,
outgame_navigator,0x77253373,c2,mapped,0x77253373/c2/00000,packages\outgame_navigator\0x77253373\png\c2_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x77253373_c2.png,projects\outgame_navigator\0x77253373\c2\composition.json,
outgame_navigator,0x77253373,d1,mapped,0x77253373/d1/00000,packages\outgame_navigator\0x77253373\png\d1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x77253373_d1.png,projects\outgame_navigator\0x77253373\d1\composition.json,
outgame_navigator,0x77253373,d2,mapped,0x77253373/d2/00000,packages\outgame_navigator\0x77253373\png\d2_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x77253373_d2.png,projects\outgame_navigator\0x77253373\d2\composition.json,
outgame_navigator,0x77D13FE8,a1,mapped,0x77D13FE8/a1/00000,packages\outgame_navigator\0x77D13FE8\png\a1_00000_872x960_bc7.png,872,960,2,15,previews\outgame_navigator\0x77D13FE8_a1.png,projects\outgame_navigator\0x77D13FE8\a1\composition.json,
outgame_navigator,0x77D13FE8,a2,mapped,0x77D13FE8/a2/00000,packages\outgame_navigator\0x77D13FE8\png\a2_00000_872x960_bc7.png,872,960,2,15,previews\outgame_navigator\0x77D13FE8_a2.png,projects\outgame_navigator\0x77D13FE8\a2\composition.json,
outgame_navigator,0x77D13FE8,b1,mapped,0x77D13FE8/b1/00000,packages\outgame_navigator\0x77D13FE8\png\b1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0x77D13FE8_b1.png,projects\outgame_navigator\0x77D13FE8\b1\composition.json,
outgame_navigator,0x77D13FE8,c1,mapped,0x77D13FE8/c1/00000,packages\outgame_navigator\0x77D13FE8\png\c1_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x77D13FE8_c1.png,projects\outgame_navigator\0x77D13FE8\c1\composition.json,
outgame_navigator,0x77D13FE8,c2,mapped,0x77D13FE8/c2/00000,packages\outgame_navigator\0x77D13FE8\png\c2_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x77D13FE8_c2.png,projects\outgame_navigator\0x77D13FE8\c2\composition.json,
outgame_navigator,0x77D13FE8,d1,mapped,0x77D13FE8/d1/00000,packages\outgame_navigator\0x77D13FE8\png\d1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x77D13FE8_d1.png,projects\outgame_navigator\0x77D13FE8\d1\composition.json,
combat_portrait,0x7801CC34,g00,mapped,0x7801CC34/g00/00001,packages\combat_portrait\0x7801CC34\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x7801CC34_g00.png,projects\combat_portrait\0x7801CC34\g00\composition.json,
outgame_navigator,0x78BC5F18,a1,mapped,0x78BC5F18/a1/00000,packages\outgame_navigator\0x78BC5F18\png\a1_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x78BC5F18_a1.png,projects\outgame_navigator\0x78BC5F18\a1\composition.json,
outgame_navigator,0x78BC5F18,a2,mapped,0x78BC5F18/a2/00000,packages\outgame_navigator\0x78BC5F18\png\a2_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x78BC5F18_a2.png,projects\outgame_navigator\0x78BC5F18\a2\composition.json,
outgame_navigator,0x78BC5F18,a3,mapped,0x78BC5F18/a3/00000,packages\outgame_navigator\0x78BC5F18\png\a3_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x78BC5F18_a3.png,projects\outgame_navigator\0x78BC5F18\a3\composition.json,
outgame_navigator,0x78BC5F18,b1,mapped,0x78BC5F18/b1/00000,packages\outgame_navigator\0x78BC5F18\png\b1_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x78BC5F18_b1.png,projects\outgame_navigator\0x78BC5F18\b1\composition.json,
outgame_navigator,0x78BC5F18,b2,mapped,0x78BC5F18/b2/00000,packages\outgame_navigator\0x78BC5F18\png\b2_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x78BC5F18_b2.png,projects\outgame_navigator\0x78BC5F18\b2\composition.json,
outgame_navigator,0x78BC5F18,c1,mapped,0x78BC5F18/c1/00000,packages\outgame_navigator\0x78BC5F18\png\c1_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x78BC5F18_c1.png,projects\outgame_navigator\0x78BC5F18\c1\composition.json,
outgame_navigator,0x78BC5F18,c2,mapped,0x78BC5F18/c2/00000,packages\outgame_navigator\0x78BC5F18\png\c2_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x78BC5F18_c2.png,projects\outgame_navigator\0x78BC5F18\c2\composition.json,
outgame_navigator,0x78BC5F18,c3,mapped,0x78BC5F18/c3/00000,packages\outgame_navigator\0x78BC5F18\png\c3_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x78BC5F18_c3.png,projects\outgame_navigator\0x78BC5F18\c3\composition.json,
outgame_navigator,0x78BC5F18,d1,mapped,0x78BC5F18/d1/00000,packages\outgame_navigator\0x78BC5F18\png\d1_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x78BC5F18_d1.png,projects\outgame_navigator\0x78BC5F18\d1\composition.json,
outgame_navigator,0x78BC5F18,d2,mapped,0x78BC5F18/d2/00000,packages\outgame_navigator\0x78BC5F18\png\d2_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x78BC5F18_d2.png,projects\outgame_navigator\0x78BC5F18\d2\composition.json,
outgame_navigator,0x78BC5F18,d3,mapped,0x78BC5F18/d3/00000,packages\outgame_navigator\0x78BC5F18\png\d3_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x78BC5F18_d3.png,projects\outgame_navigator\0x78BC5F18\d3\composition.json,
combat_portrait,0x78E24E2F,g00,mapped,0x78E24E2F/g00/00001,packages\combat_portrait\0x78E24E2F\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x78E24E2F_g00.png,projects\combat_portrait\0x78E24E2F\g00\composition.json,
outgame_navigator,0x790AB7DA,a1,mapped,0x790AB7DA/a1/00000,packages\outgame_navigator\0x790AB7DA\png\a1_00000_872x960_bc7.png,872,960,2,15,previews\outgame_navigator\0x790AB7DA_a1.png,projects\outgame_navigator\0x790AB7DA\a1\composition.json,
outgame_navigator,0x790AB7DA,a2,mapped,0x790AB7DA/a2/00000,packages\outgame_navigator\0x790AB7DA\png\a2_00000_872x960_bc7.png,872,960,2,15,previews\outgame_navigator\0x790AB7DA_a2.png,projects\outgame_navigator\0x790AB7DA\a2\composition.json,
outgame_navigator,0x790AB7DA,b1,mapped,0x790AB7DA/b1/00000,packages\outgame_navigator\0x790AB7DA\png\b1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0x790AB7DA_b1.png,projects\outgame_navigator\0x790AB7DA\b1\composition.json,
outgame_navigator,0x790AB7DA,c1,mapped,0x790AB7DA/c1/00000,packages\outgame_navigator\0x790AB7DA\png\c1_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x790AB7DA_c1.png,projects\outgame_navigator\0x790AB7DA\c1\composition.json,
outgame_navigator,0x790AB7DA,c2,mapped,0x790AB7DA/c2/00000,packages\outgame_navigator\0x790AB7DA\png\c2_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x790AB7DA_c2.png,projects\outgame_navigator\0x790AB7DA\c2\composition.json,
outgame_navigator,0x790AB7DA,d1,mapped,0x790AB7DA/d1/00000,packages\outgame_navigator\0x790AB7DA\png\d1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x790AB7DA_d1.png,projects\outgame_navigator\0x790AB7DA\d1\composition.json,
combat_portrait,0x79C6DD1C,g00,mapped,0x79C6DD1C/g00/00001,packages\combat_portrait\0x79C6DD1C\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x79C6DD1C_g00.png,projects\combat_portrait\0x79C6DD1C\g00\composition.json,
combat_portrait,0x79D0FE76,g00,mapped,0x79D0FE76/g00/00001,packages\combat_portrait\0x79D0FE76\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x79D0FE76_g00.png,projects\combat_portrait\0x79D0FE76\g00\composition.json,
combat_portrait,0x79DE1854,g00,mapped,0x79DE1854/g00/00001,packages\combat_portrait\0x79DE1854\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x79DE1854_g00.png,projects\combat_portrait\0x79DE1854\g00\composition.json,
combat_portrait,0x7B5E12FA,g00,mapped,0x7B5E12FA/g00/00001,packages\combat_portrait\0x7B5E12FA\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x7B5E12FA_g00.png,projects\combat_portrait\0x7B5E12FA\g00\composition.json,
outgame_navigator,0x7BF59C54,a1,mapped,0x7BF59C54/a1/00000,packages\outgame_navigator\0x7BF59C54\png\a1_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x7BF59C54_a1.png,projects\outgame_navigator\0x7BF59C54\a1\composition.json,
outgame_navigator,0x7BF59C54,a2,mapped,0x7BF59C54/a2/00000,packages\outgame_navigator\0x7BF59C54\png\a2_00000_872x960_bc7.png,872,960,2,36,previews\outgame_navigator\0x7BF59C54_a2.png,projects\outgame_navigator\0x7BF59C54\a2\composition.json,
outgame_navigator,0x7BF59C54,b1,mapped,0x7BF59C54/b1/00000,packages\outgame_navigator\0x7BF59C54\png\b1_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x7BF59C54_b1.png,projects\outgame_navigator\0x7BF59C54\b1\composition.json,
outgame_navigator,0x7BF59C54,b2,mapped,0x7BF59C54/b2/00000,packages\outgame_navigator\0x7BF59C54\png\b2_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x7BF59C54_b2.png,projects\outgame_navigator\0x7BF59C54\b2\composition.json,
outgame_navigator,0x7BF59C54,b3,mapped,0x7BF59C54/b3/00000,packages\outgame_navigator\0x7BF59C54\png\b3_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x7BF59C54_b3.png,projects\outgame_navigator\0x7BF59C54\b3\composition.json,
outgame_navigator,0x7BF59C54,b4,mapped,0x7BF59C54/b4/00000,packages\outgame_navigator\0x7BF59C54\png\b4_00000_872x960_bc7.png,872,960,2,17,previews\outgame_navigator\0x7BF59C54_b4.png,projects\outgame_navigator\0x7BF59C54\b4\composition.json,
outgame_navigator,0x7BF59C54,c1,mapped,0x7BF59C54/c1/00000,packages\outgame_navigator\0x7BF59C54\png\c1_00000_872x960_bc7.png,872,960,2,35,previews\outgame_navigator\0x7BF59C54_c1.png,projects\outgame_navigator\0x7BF59C54\c1\composition.json,
outgame_navigator,0x7BF59C54,c2,mapped,0x7BF59C54/c2/00000,packages\outgame_navigator\0x7BF59C54\png\c2_00000_872x960_bc7.png,872,960,2,35,previews\outgame_navigator\0x7BF59C54_c2.png,projects\outgame_navigator\0x7BF59C54\c2\composition.json,
outgame_navigator,0x7BF59C54,d1,mapped,0x7BF59C54/d1/00000,packages\outgame_navigator\0x7BF59C54\png\d1_00000_872x960_bc7.png,872,960,2,13,previews\outgame_navigator\0x7BF59C54_d1.png,projects\outgame_navigator\0x7BF59C54\d1\composition.json,
outgame_navigator,0x7BF59C54,e1,mapped,0x7BF59C54/e1/00000,packages\outgame_navigator\0x7BF59C54\png\e1_00000_872x960_bc7.png,872,960,2,4,previews\outgame_navigator\0x7BF59C54_e1.png,projects\outgame_navigator\0x7BF59C54\e1\composition.json,
outgame_navigator,0x7BF59C54,f1,mapped,0x7BF59C54/f1/00000,packages\outgame_navigator\0x7BF59C54\png\f1_00000_872x960_bc7.png,872,960,2,10,previews\outgame_navigator\0x7BF59C54_f1.png,projects\outgame_navigator\0x7BF59C54\f1\composition.json,
combat_portrait,0x7C0AA642,g00,mapped,0x7C0AA642/g00/00001,packages\combat_portrait\0x7C0AA642\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x7C0AA642_g00.png,projects\combat_portrait\0x7C0AA642\g00\composition.json,
combat_portrait,0x7C179E12,g00,mapped,0x7C179E12/g00/00001,packages\combat_portrait\0x7C179E12\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x7C179E12_g00.png,projects\combat_portrait\0x7C179E12\g00\composition.json,
combat_portrait,0x7D2BC869,g00,mapped,0x7D2BC869/g00/00001,packages\combat_portrait\0x7D2BC869\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x7D2BC869_g00.png,projects\combat_portrait\0x7D2BC869\g00\composition.json,
combat_portrait,0x7D330D21,g00,mapped,0x7D330D21/g00/00001,packages\combat_portrait\0x7D330D21\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x7D330D21_g00.png,projects\combat_portrait\0x7D330D21\g00\composition.json,
ingame_navigator,0x7E88AC34,a1,mapped,0x7E88AC34/a1/00000,packages\ingame_navigator\0x7E88AC34\png\a1_00000_260x180_bc7.png,260,180,2,18,previews\ingame_navigator\0x7E88AC34_a1.png,projects\ingame_navigator\0x7E88AC34\a1\composition.json,
ingame_navigator,0x7EDC7653,a1,mapped,0x7EDC7653/a1/00000,packages\ingame_navigator\0x7EDC7653\png\a1_00000_260x180_bc7.png,260,180,2,8,previews\ingame_navigator\0x7EDC7653_a1.png,projects\ingame_navigator\0x7EDC7653\a1\composition.json,
combat_portrait,0x7FA524E5,g00,mapped,0x7FA524E5/g00/00001,packages\combat_portrait\0x7FA524E5\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x7FA524E5_g00.png,projects\combat_portrait\0x7FA524E5\g00\composition.json,
combat_portrait,0x80460902,g00,mapped,0x80460902/g00/00001,packages\combat_portrait\0x80460902\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x80460902_g00.png,projects\combat_portrait\0x80460902\g00\composition.json,
combat_portrait,0x8064A9F4,g00,mapped,0x8064A9F4/g00/00001,packages\combat_portrait\0x8064A9F4\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x8064A9F4_g00.png,projects\combat_portrait\0x8064A9F4\g00\composition.json,
ingame_navigator,0x81201AEC,a1,mapped,0x81201AEC/a1/00000,packages\ingame_navigator\0x81201AEC\png\a1_00000_260x180_bc7.png,260,180,2,24,previews\ingame_navigator\0x81201AEC_a1.png,projects\ingame_navigator\0x81201AEC\a1\composition.json,
combat_portrait,0x81403AC7,g00,mapped,0x81403AC7/g00/00001,packages\combat_portrait\0x81403AC7\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x81403AC7_g00.png,projects\combat_portrait\0x81403AC7\g00\composition.json,
combat_portrait,0x8156EDB9,g00,mapped,0x8156EDB9/g00/00001,packages\combat_portrait\0x8156EDB9\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x8156EDB9_g00.png,projects\combat_portrait\0x8156EDB9\g00\composition.json,
combat_portrait,0x81580B9B,g00,mapped,0x81580B9B/g00/00001,packages\combat_portrait\0x81580B9B\png\g00_00001_572x572_bc7.png,572,572,1,4,previews\combat_portrait\0x81580B9B_g00.png,projects\combat_portrait\0x81580B9B\g00\composition.json,
combat_portrait,0x81676729,g00,mapped,0x81676729/g00/00001,packages\combat_portrait\0x81676729\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x81676729_g00.png,projects\combat_portrait\0x81676729\g00\composition.json,
combat_portrait,0x81714443,g00,mapped,0x81714443/g00/00001,packages\combat_portrait\0x81714443\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x81714443_g00.png,projects\combat_portrait\0x81714443\g00\composition.json,
combat_portrait,0x817FA261,g00,mapped,0x817FA261/g00/00001,packages\combat_portrait\0x817FA261\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x817FA261_g00.png,projects\combat_portrait\0x817FA261\g00\composition.json,
combat_portrait,0x8489BC81,g00,mapped,0x8489BC81/g00/00001,packages\combat_portrait\0x8489BC81\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x8489BC81_g00.png,projects\combat_portrait\0x8489BC81\g00\composition.json,
combat_portrait,0x858A725C,g00,mapped,0x858A725C/g00/00001,packages\combat_portrait\0x858A725C\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x858A725C_g00.png,projects\combat_portrait\0x858A725C\g00\composition.json,
outgame_navigator,0x866BD720,a1,mapped,0x866BD720/a1/00000,packages\outgame_navigator\0x866BD720\png\a1_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x866BD720_a1.png,projects\outgame_navigator\0x866BD720\a1\composition.json,
outgame_navigator,0x866BD720,a2,mapped,0x866BD720/a2/00000,packages\outgame_navigator\0x866BD720\png\a2_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x866BD720_a2.png,projects\outgame_navigator\0x866BD720\a2\composition.json,
outgame_navigator,0x866BD720,b1,mapped,0x866BD720/b1/00000,packages\outgame_navigator\0x866BD720\png\b1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0x866BD720_b1.png,projects\outgame_navigator\0x866BD720\b1\composition.json,
outgame_navigator,0x866BD720,c1,mapped,0x866BD720/c1/00000,packages\outgame_navigator\0x866BD720\png\c1_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x866BD720_c1.png,projects\outgame_navigator\0x866BD720\c1\composition.json,
outgame_navigator,0x866BD720,c2,mapped,0x866BD720/c2/00000,packages\outgame_navigator\0x866BD720\png\c2_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x866BD720_c2.png,projects\outgame_navigator\0x866BD720\c2\composition.json,
outgame_navigator,0x866BD720,c3,mapped,0x866BD720/c3/00000,packages\outgame_navigator\0x866BD720\png\c3_00000_872x960_bc7.png,872,960,2,24,previews\outgame_navigator\0x866BD720_c3.png,projects\outgame_navigator\0x866BD720\c3\composition.json,
outgame_navigator,0x866BD720,d1,mapped,0x866BD720/d1/00000,packages\outgame_navigator\0x866BD720\png\d1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0x866BD720_d1.png,projects\outgame_navigator\0x866BD720\d1\composition.json,
combat_portrait,0x870A3334,g00,mapped,0x870A3334/g00/00001,packages\combat_portrait\0x870A3334\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x870A3334_g00.png,projects\combat_portrait\0x870A3334\g00\composition.json,
combat_portrait,0x889F1921,g00,mapped,0x889F1921/g00/00001,packages\combat_portrait\0x889F1921\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x889F1921_g00.png,projects\combat_portrait\0x889F1921\g00\composition.json,
combat_portrait,0x88AB6EA9,g00,mapped,0x88AB6EA9/g00/00001,packages\combat_portrait\0x88AB6EA9\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x88AB6EA9_g00.png,projects\combat_portrait\0x88AB6EA9\g00\composition.json,
combat_portrait,0x88B3ABE1,g00,mapped,0x88B3ABE1/g00/00001,packages\combat_portrait\0x88B3ABE1\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x88B3ABE1_g00.png,projects\combat_portrait\0x88B3ABE1\g00\composition.json,
combat_portrait,0x88BD4DC3,g00,mapped,0x88BD4DC3/g00/00001,packages\combat_portrait\0x88BD4DC3\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x88BD4DC3_g00.png,projects\combat_portrait\0x88BD4DC3\g00\composition.json,
combat_portrait,0x8999DEF0,g00,mapped,0x8999DEF0/g00/00001,packages\combat_portrait\0x8999DEF0\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x8999DEF0_g00.png,projects\combat_portrait\0x8999DEF0\g00\composition.json,
combat_portrait,0x89A85460,g00,mapped,0x89A85460/g00/00001,packages\combat_portrait\0x89A85460\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x89A85460_g00.png,projects\combat_portrait\0x89A85460\g00\composition.json,
combat_portrait,0x8A258225,g00,mapped,0x8A258225/g00/00001,packages\combat_portrait\0x8A258225\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x8A258225_g00.png,projects\combat_portrait\0x8A258225\g00\composition.json,
outgame_navigator,0x8AE6BBF2,a1,mapped,0x8AE6BBF2/a1/00000,packages\outgame_navigator\0x8AE6BBF2\png\a1_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x8AE6BBF2_a1.png,projects\outgame_navigator\0x8AE6BBF2\a1\composition.json,
outgame_navigator,0x8AE6BBF2,a2,mapped,0x8AE6BBF2/a2/00000,packages\outgame_navigator\0x8AE6BBF2\png\a2_00000_872x960_bc7.png,872,960,2,18,previews\outgame_navigator\0x8AE6BBF2_a2.png,projects\outgame_navigator\0x8AE6BBF2\a2\composition.json,
outgame_navigator,0x8AE6BBF2,b1,mapped,0x8AE6BBF2/b1/00000,packages\outgame_navigator\0x8AE6BBF2\png\b1_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x8AE6BBF2_b1.png,projects\outgame_navigator\0x8AE6BBF2\b1\composition.json,
outgame_navigator,0x8AE6BBF2,b2,mapped,0x8AE6BBF2/b2/00000,packages\outgame_navigator\0x8AE6BBF2\png\b2_00000_872x960_bc7.png,872,960,2,12,previews\outgame_navigator\0x8AE6BBF2_b2.png,projects\outgame_navigator\0x8AE6BBF2\b2\composition.json,
outgame_navigator,0x8AE6BBF2,c1,mapped,0x8AE6BBF2/c1/00000,packages\outgame_navigator\0x8AE6BBF2\png\c1_00000_872x960_bc7.png,872,960,2,9,previews\outgame_navigator\0x8AE6BBF2_c1.png,projects\outgame_navigator\0x8AE6BBF2\c1\composition.json,
outgame_navigator,0x8AE6BBF2,c2,mapped,0x8AE6BBF2/c2/00000,packages\outgame_navigator\0x8AE6BBF2\png\c2_00000_872x960_bc7.png,872,960,2,9,previews\outgame_navigator\0x8AE6BBF2_c2.png,projects\outgame_navigator\0x8AE6BBF2\c2\composition.json,
outgame_navigator,0x8AE6BBF2,d1,mapped,0x8AE6BBF2/d1/00000,packages\outgame_navigator\0x8AE6BBF2\png\d1_00000_872x960_bc7.png,872,960,2,6,previews\outgame_navigator\0x8AE6BBF2_d1.png,projects\outgame_navigator\0x8AE6BBF2\d1\composition.json,
combat_portrait,0x8B0FF734,g00,mapped,0x8B0FF734/g00/00001,packages\combat_portrait\0x8B0FF734\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x8B0FF734_g00.png,projects\combat_portrait\0x8B0FF734\g00\composition.json,
combat_portrait,0x8B17327C,g00,mapped,0x8B17327C/g00/00001,packages\combat_portrait\0x8B17327C\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x8B17327C_g00.png,projects\combat_portrait\0x8B17327C\g00\composition.json,
combat_portrait,0x8C5EBE94,g00,mapped,0x8C5EBE94/g00/00001,packages\combat_portrait\0x8C5EBE94\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x8C5EBE94_g00.png,projects\combat_portrait\0x8C5EBE94\g00\composition.json,
combat_portrait,0x8C61D226,g00,mapped,0x8C61D226/g00/00001,packages\combat_portrait\0x8C61D226\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x8C61D226_g00.png,projects\combat_portrait\0x8C61D226\g00\composition.json,
combat_portrait,0x8D62E8EF,g00,mapped,0x8D62E8EF/g00/00001,packages\combat_portrait\0x8D62E8EF\png\g00_00001_572x572_bc7.png,572,572,1,2,previews\combat_portrait\0x8D62E8EF_g00.png,projects\combat_portrait\0x8D62E8EF\g00\composition.json,
ingame_navigator,0x8E6842FA,a1,mapped,0x8E6842FA/a1/00000,packages\ingame_navigator\0x8E6842FA\png\a1_00000_260x180_bc7.png,260,180,2,12,previews\ingame_navigator\0x8E6842FA_a1.png,projects\ingame_navigator\0x8E6842FA\a1\composition.json,
outgame_navigator,0x8FB77FDC,a1,mapped,0x8FB77FDC/a1/00000,packages\outgame_navigator\0x8FB77FDC\png\a1_00000_872x960_bc7.png,872,960,2,21,previews\outgame_navigator\0x8FB77FDC_a1.png,projects\outgame_navigator\0x8FB77FDC\a1\composition.json,
outgame_navigator,0x8FB77FDC,a2,mapped,0x8FB77FDC/a2/00000,packages\outgame_navigator\0x8FB77FDC\png\a2_00000_872x960_bc7.png,872,960,2,21,previews\outgame_navigator\0x8FB77FDC_a2.png,projects\outgame_navigator\0x8FB77FDC\a2\composition.json,
outgame_navigator,0x8FB77FDC,b1,mapped,0x8FB77FDC/b1/00000,packages\outgame_navigator\0x8FB77FDC\png\b1_00000_872x960_bc7.png,872,960,2,16,previews\outgame_navigator\0x8FB77FDC_b1.png,projects\outgame_navigator\0x8FB77FDC\b1\composition.json,
outgame_navigator,0x8FB77FDC,b2,mapped,0x8FB77FDC/b2/00000,packages\outgame_navigator\0x8FB77FDC\png\b2_00000_872x960_bc7.png,872,960,2,16,previews\outgame_navigator\0x8FB77FDC_b2.png,projects\outgame_navigator\0x8FB77FDC\b2\composition.json,
outgame_navigator,0x8FB77FDC,c1,mapped,0x8FB77FDC/c1/00000,packages\outgame_navigator\0x8FB77FDC\png\c1_00000_872x960_bc7.png,872,960,2,19,previews\outgame_navigator\0x8FB77FDC_c1.png,projects\outgame_navigator\0x8FB77FDC\c1\composition.json,
